{| class="wikitable"
|+ 
|-
|
! Cost
! Creator
! First public version
(date)
! Latest stable version
(date, number)
! Software license
|-
! Altap Salamander
| US$30
| Altap
| August 15, 1997
| October 31, 2014; 17 days ago (3.04)
| Proprietary
|-
! Directory Opus
| A$85
| Jonathan Potter,
GPSoftware
| Amiga: v1 (1990-01-03)
Windows: v6 (2001-06-18)
| July 3, 2014; 4 months ago (11.5)
| Proprietary
|-
! Dired
| Free
| integral part of Emacs,
part of the GNU project
| 1974?
| July 30, 2009; 5 years ago (7.17)
| GPL
|-
! Disk Order
| US$29.95
| LikeMac Group
| February 2004
| February 2008; 6 years ago (3.0)
| Proprietary
|-
! Dolphin
| Free
| KDE
| June 7, 2006 (0.5)
| January 25, 2012; 2 years ago (4.8.0)
| GPL
|-
! Dos Navigator
| Free
| Ritlabs
| 1991 (0.90)
| 1999 (1.51)
| BSD original
|-
! Double Commander
| Free
| alexx2000
| 2007
| September 27, 2014; 51 days ago (0.5.11 beta)
| GPL
|-
! Explorer++
| Free
| David Ercig
| January 8, 2008
| February 3, 2013; 21 months ago (1.3.5)
| GPL
|-
! FAR Manager
| Free
| Eugene Roshal (original); FAR Group
| 1996
| 3.0 build 4040 (10 August 2014; 3 months ago) 
2.0 build 1807 (3 February 2011; 3 years ago) 
1.75 build 2634 (3 February 2011; 3 years ago)
| BSD revised
|-
! File Commander
| A$35.00
| Brian Havard
| 1993
| March 3, 2011; 3 years ago (2.40)
| Proprietary
|-
! File Manager
| Part of Windows
| Microsoft (Ian Ellison-Taylor)
| 1990
| November 30, 1999; 14 years ago (4.0.1381.318)
| Proprietary
|-
! File manager
| Cost
| Creator
| First public version
(date)
| Latest stable version
(date, number)
| Software license
|-
! Finder
| Part of OS X
| Apple Inc.
| January 1984
| June 30, 2014; 4 months ago (10.9.4)
| Proprietary
|-
! GNOME Commander
| Free
| GNOME Commander
| September 2001
| April 5, 2014; 7 months ago (1.4.1)
| GPL
|-
! Gentoo (file manager)
| Free
| Emil Brink
| ?
| March 18, 2012; 2 years ago (0.19.13)
| GPL
|-
! Konqueror
| Free
| KDE
| October 2000
| 4.14.2 (October 14, 2014; 34 days ago)
| GPL
|-
! Krusader
| Free
| Krusader Krew
| July 11, 2000
| 2.0.0 "Mars Pathfinder" for KDE4 (April 26, 2009; 5 years ago)
| GPL
|-
! Midnight Commander (mc)
| Free
| GNU Midnight Commander
| < May 1994
| April 1, 2014; 7 months ago (4.8.12)
| GPL
|-
! Nautilus
| Free
| Eazel
| April 11, 2001
| 3.14.2 (November 13, 2014; 4 days ago)
| GPL
|-
! Nomad.NET
| Free
| Eugene Sichkar
| August 14, 2008
 (2.2.0.537 beta)
| March 31, 2011; 3 years ago (2.8.7.1740)
| Proprietary
|-
! Norton Commander
| ?
| Peter Norton Computing,
later Symantec corporation
| 1986
| February 1, 1999 (2.01 Windows
DOS: 1998-07-01 (5.51))
| Proprietary
|-
! PCManFM
| Free
| Hong Jen Yee
| January 9, 2006
| February 27, 2014; 8 months ago (1.2.0)
| GPL
|-
! Path Finder
(originally named SNAX)
| US$39.95
| Cocoatech
| April 2001
| September 2, 2014; 2 months ago (7)
| Proprietary
|-
! PathMinder
