{| class="wikitable"
|+ 
|-
|
! $£€¥
! AR/AP
! BI
! CRM
! D/WM
! DEB
! EC
! ERP
! GL
! HRM
! IM
! Language
! License
! Linux
! MU
! Mac OS
! Manf.
/BOM
! Market focus
! Multi
Co
! OB
! Other Features
! POS
! PR
! RM
! SCM
! SOCT
! Structure
! Tax
! Windows
|-
! Adempiere
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Java on JBoss, GlassFish, PostgreSQL
| GPL
| Yes
| 
| Yes
| Yes
| Mid-market
| 
| 
| Ψ
| Yes
| Yes
| 
| Yes
| 
| Web based
| 
| Yes
|-
! Apache OFBiz
| 
| Yes
| Yes
| Yes
| 
| 
| Yes
| Yes
| Yes
| Yes
| Yes
| Java
| Apache License
| Yes
| 
| Yes
| Yes
| Mid-market
| 
| 
| SaaS, Calendar, Webmail
| Yes
| 
| 
| Yes
| 
| Web based
| 
| Yes
|-
! Compiere
| 
| 
| 
| Yes
| Yes
| 
| 
| Yes
| 
| 
| 
| Java EE
| GPL2, other proprietary
| Yes
| 
| Yes
| Yes
| Mid-market
| 
| 
| MES
| Yes
| 
| 
| 
| 
| Web based
| 
| Yes
|-
! FrontAccounting
| Yes
| Yes
| 
| Yes
| 
| Yes
| 
| Yes
| Yes
| 
| Yes
| PHP
| GPL3
| Yes
| Yes
| Yes
| Yes
| Low to Mid-Market
| Yes
| 
| 
| Yes
| 
| 
| Yes
| 
| Web based
| 
| Yes
|-
! GNU Enterprise
| Yes
| 
| 
| Yes
| 
| 
| Yes
| Yes
| 
| Yes
| 
| Python
| GPL
| Yes
| 
| Yes
| 
| Mid to high end market
| 
| 
| 
| 
| 
| 
| Yes
| 
| Web based + stand alone
| 
| Yes
|-
! GnuCash
| Yes
| Yes
| 
| 
| 
| Yes
| 
| 
| Yes
| 
| 
| C, Scheme
| GPL
| Yes
| 
| Yes
| 
| Personal and small enterprise
| 
| Yes
| 
| 
| 
| 
| 
| Yes
| Stand alone
| ltd
| Yes
|-
! Grisbi
| Yes
| 
| 
| 
| 
| No
| 
| 
| Yes
| 
| 
| C
| GPL
| Yes
| Yes
| Yes
| 
| Personal
| 
| 
| ?
| 
| 
| 
| 
| 
| stand alone
| 
| Yes
|-
! HomeBank
| 
| 
| 
| 
| 
| No
| 
| 
| Yes
| 
| 
| C, GTK+
| GPL
| Yes
| 
| Yes
| 
| Personal
| 
| 
| ?
| 
| 
| 
| 
| 
| stand alone
| 
| Yes
|-
! JFire
| 
| 
| 
| Yes
| Yes
| Yes
| 
| Yes
| 
| 
| 
| Java
| GPL
| Yes
| 
| No
| 
| All Markets
| 
| 
| 
| Yes
| 
| 
| 
| 
| Web based, Stand alone
| 
| Yes
|-
! JGnash
| Yes
| 
| 
| 
| 
| Yes
| 
| 
| Yes
| 
| 
| Java
| GPL
| Yes
| 
| Yes
| 
| Personal
| 
| 
| 
| 
| 
| 
| 
| 
| stand alone
| 
| Yes
|-
! KMyMoney
| Yes
| 
| 
| 
| 
| Yes
| 
| 
| Yes
| 
| 
| C++
| GPL
| Yes
| 
| Yes
| 
| Personal
| 
| Yes
| 
| 
| 
| 
| 
