id;product_name;countries;ingredients
3560070921973;"Poulet curry";"France";"[viande-de-poulet-saumuree-precuite, eau, oignons, courgettes, carottes, creme, gingembre, amidon-modifie-de-mais, curry, concentre-de-tomates, sucre, sel, jus-de-citron-concentre, huile-de-tournesol, proteines-de-lait, aromes-naturels, contient-oeufs, gelifiants, gomme-guar, gomme-xanthane, poivre, piment, viande-de-poulet, equivalent-viande-crue-mise-en-oeuvre, eau, sel, stabilisant, triphosphates]";
3038355810101;"La Blanquette de Dinde";"France";"[legumes, pommes-de-terre, carottes, oignons, champignons, acidifiant, acide-citrique, antioxygene, acide-ascorbique, conservateur, disulfite-de-sodium-
sauce, eau, creme-fraiche, huile-de-tournesol-et-de-colza, amidons-transformes-de-manioc-et-de-riz, vin-blanc, aromes, sirop-de-glucose, proteines-de-lait, stabilisants, farine-de-graines-de-caroube-et-gomme-guar-
viande-de-dinde-preparee-en-salaison-et-precuite, , dont-lait, sesame, celeri, eau, sel, stabilisants, tri, polyphosphates]";
3245414164123;"Cassoulet, Viande pur porc";"France";"[haricots-blancs-trempes-et-precuits, eau, saucisses-et-saucisson-pur-porc-fumes, epaule-de-porc-saumuree, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, aromes-
pourcentages-exprimes-sur-l-ensemble-du-produit, viande-de-porc, eau, gras-de-porc, pieces-de-tete-de-porc, couenne-de-porc, farine-de-ble, sel, proteines-de-lait, gelifiant, algues-euchema-transformees, conservateur, nitrite-de-sodium, aromes, stabilisants, diphosphates, polyphosphates, antioxydant, erythorbate-de-sodium, viande-de-porc, equivalent-viande-crue-mise-en-oeuvre, eau, sel, stabilisants, triphosphates, polyphosphates, conservateur, nitrite-de-sodium]";
3261055730909;"Le Cassoulet à la Crèole";"France,Guadeloupe";"[sauce, eau, saindoux, concentre-de-tomate, farine-de-ble, sel-sucre, epice, aromes-
haricots-blancs-precuits, 
charcuterie-et-viande, eau, viande-de-dinde, couenne-de-porc, maigre-de-tete-de-porc, farine-de-ble, gras-de-porc, fibres-de-pois, sel, proteines-de-soja, gelifiant, e407a, stabilisants, e450, e452, conservateurs, e250, e316, proteines-de-lait, epaule-de-porc-preparee-en-salaison, , saucisses-fumees-et-saucisson, viande-de-porc, eau, sel, stabilisants, e451, e452, conservateur, e250]";
3261055936479;"Cassoulet";"France";"[sauce, eau, concentre-de-tomate, saindoux, proteines-de-soja, sucre, aromes, sel-
haricots-blancs-precuits-33-
charcuterie-et-viande, gras-de-porc, viande-de-dinde, viande-separee-mecaniquement-de-porc, eau, couenne-de-porc, farine-de-ble, proteines-de-soja, sel, stabilisants, e450, e452, conservateurs, e250, e316, fibres-de-pois, proteines-de-lait, viande-de-porc-traitee-en-salaison, , saucisses-fumees-11-2-et-saucisson, viande-de-porc, viande-de-porc, eau, sel, conservateur, e250, stabilisants, e451, e452]";
5400247010247;"Cassoulet";"France";"[sauce, haricots-blancs-precuits, charcuterie-et-viande, viande-de-porc-traitee-en-salaison, , eau, concentre-de-tomate, farine-de-ble, sel, saucisses-fumees-et-saucisson, gras-de-porc, maigre-et-tete-de-porc, viandes-de-dinde-et-de-porc, eau, viandes-separees-mecaniquement-de-dinde-et-de-porc, farine-de-ble, couenne, sel, proteines-de-lait, conservateurs, e250, e316, stabilisants, e450, e452-proteines-de-soja, fibres-de-pois, epice, aromes, viande-de-porc, eau, sel, conservateur, conservateur, e250, stabilisants, e451, e452]";
3261055930422;"Le Cassoulet Mitonné";"France";"[sauce, eau, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, aromes-
haricots-blancs-precuits, 
charcuterie-et-viande, eau, viande-de-dinde, couenne-de-porc, maigre-de-tete-de-porc, farine-de-ble, gras-de-porc, fibres-de-pois, sel, proteines-de-soja, gelifiant, e407a, stabilisants, e450, e452, conservateurs, e250, e316, proteines-de-lait, epaule-de-porc-preparee-en-salaison, 
contient, gluten-de-ble, soja, lait, saucisses-fumees-et-saucisson, viande-de-porc, eau, sel, stabilisants, e451, e452, conservateur, e250]";
3261055930439;"Le Cassoulet Mitonné";"France";"[sauce, 
haricots-blancs-precuits-33-
charcuterie-et-viande, epaule-de-porc-preparee-en-salaison, 
contient, gluten-de-ble, soja, lait, eau, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, aromes, saucisses-fumees-et-saucisson, viande-de-porc, maigre-de-tete-de-porc, farine-de-ble, gras-de-porc, fibres-de-pois, sel, proteines-de-soja, e407a, e450, e452, e250, e316, proteines-de-lait, eau, sel, e451, e452, e250]";
3450970006347;"Cassoulet";"France";"[sauce, haricots-blancs-precuits, saucisses-fumees-precuites-et-rondelles-de-saucisson-precuites, viande-de-porc-traitee-en-salaison, , eau, concentre-de-tomates, farine-de-ble, viande-de-porc, eau, viande-gros-grains-de-dinde, maigre-de-tete-de-porc, gras-de-porc, couenne-de-porc, farine-de-ble, sel, fibres-de-pois, proteines-de-soja, gelifiant, e407a, stabilisants, e450, e452, conservateurs, e250, e316, proteines-de-lait, viande-separee-mecaniquement-de-porc, plasma-de-porc, epices-et-aromate, aromes, viande-de-porc, eau, sel, conservateur, e250, stabilisants, e451, e452]";
966;"Cassoulet";"France";"[sauce, eau, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, epaississants, farine-de-graine-de-caroube-et-gomme-guar, aromes-
haricots-blancs-trempes-et-precuits-34-
charcuteries-et-viandes, eau, maigre-de-tete-de-porc, couenne-de-porc, farine-de-ble, sel, proteines-de-lait, conservateur, nitrite-de-sodium, gelifiant, algues-euchema-transformees, aromes, antioxydant, erythorbate-de-sodium, epaule-de-porc-preparee-en-salaison, , saucisses-et-saucisson-fumes, viande-et-gras-de-porc, conservateur, nitrite-de-sodium, antioxydant, erythorbate-de-sodium]";
3049580541074;"Le Cassoulet Mitonné";"France";"[sauce, eau, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, gelifiants, farine-de-graine-de-caroube, gomme-guar, aromes, exhausteur-de-gout, glutamate-de-sodium-
haricots-blancs-precuits, 
charcuterie-et-viande, eau, gras-de-porc, viande-de-dinde, viande-de-porc, farine-de-ble, sel, fibres-de-pois, proteines-de-soja, couenne-de-porc, gelifiant, e407a, proteines-de-lait, epaule-de-porc-preparee-en-salaison, conservateurs, e250, e316, stabilisants, di, tri-polyphosphates, dont-celeri, moutarde, saucisses-fumees-et-saucisson, maigre-de-tete-de-porc, eau, sel]";
3564700442159;"Saucisses Haricots blancs aux saucisses fumées";"France";"[haricots-blancs-precuits, 
sauce, eau, concentre-de-tomates, farine-de-ble, arome, saindoux-de-porc, sel-
saucisses-fumees, viande-de-porc, eau, gras-de-porc, maigre-de-tete-de-porc, couenne-de-porc, farine-de-ble, viande-gros-grains-de-dinde, proteines-de-soja, sel, gelifiant, e407a, stabilisants, e450, e452, coriandre-en-poudre, arome-naturel, extrait-de-levure, arome-naturel-de-poivre-avec-autres-aromes-naturels, aromes, conservateurs, e250, e316, proteines-de-lait, plasma-de-porc, fibres-de-pois, epices, dont-lait, celeri, moutarde, arome-de-fumee]";
3222475127410;"Potée au Chou et ses petits légumes";"France";"[legumes, chou-blanc-precuit, carottes, haricots-blancs-precuits, pommes-de-terre, poireaux, navets, conservateur, disulfite-de-sodium-
viande-et-charcuterie, sel, saucisse-fumee, conservateur, nitrite-de-sodium, stabilisants, e451, e452-
jus-cuisine, eau, sel, viande-de-porc-preparee-en-salaison, eau, viande-de-porc, gras-de-porc, eau, proteines-de-soja, sel, gelifiant, e407a, arome, farine-de-ble, proteines-de-lait]";
3564700442142;"Saucisses Haricots blancs aux saucisses fumées";"France";"[sauce, eau, concentre-de-tomate, farine-de-ble, saindoux, sel, arome, gelifiants, e412, e410-
haricots-blancs-precuits, 
saucisses-fumees, viande-de-dinde, gras-de-porc, eau, maigre-de-tete-de-porc, viande-de-porc, farine-de-ble, proteines-de-soja, couenne-de-porc, sel, gelifiant, e407a, stabilisants, e450, e452, aromes, coriandre, conservateurs, e250, e316, exhausteurs-de-gout, e621, e627, proteines-de-lait, viandes-separees-mecaniquement-de-porc-et-de-dinde, plasma-de-porc, fibres-de-pois, epices-et-aromate, dont-extrait-de-celeri, huile-de-moutarde, lactose, aromes-de-fumee, dont-maltodextrine-de-ble, lactoserum, aromes-de-fumee]";
3245414164031;"Petit salé aux lentilles, aux lardons et petits oignons";"France";"[legumes, lentilles-precuites, oignons-grelots, carottes, epaule-de-porc-traitee-en-salaison, 
sauce, eau, saindoux, concentre-de-tomates, aromes, sel, farine-de-ble, ail-en-poudre, epaississants, farine-de-graine-de-caroube, gomme-guar-
lardons-sales, , epaule-de-porc, eau, sel, poitrine-de-porc, eau, sel]";
3049580545577;"Les Saucisses aux Lentilles";"France";"[sauce, 
lentilles-et-petits-legumes, 
saucisses-fumees, 
contient, ble, lait, soja, eau, saindoux, concentre-de-tomate, vinaigre-de-vin, sel, aromes, gelifiants, farine-de-graine-de-caroube, gomme-guar, ail, exhausteur-de-gout, e621, e627, lentilles-precuites, carottes, oignons, gras-de-porc, viande-de-dinde, eau, viande-de-porc, couenne-de-porc, farine-de-ble, maigre-de-tete-de-porc, sel, proteines-de-soja, gelifiant, e407a, stabilisants, e450, e452, aromes, coriandre, conservateurs, e250, e316, proteines-de-lait]";
20023966;"Cassoulet";"France";"[sauce, eau, saindoux, concentre-de-tomate, farine-de-ble, sel, sucre, aromes, exhausteur-de-gout, glutamate-de-sodium-haricots-blancs-precuits, 
charcuterie-et-viande, eau, viande-de-dinde, couenne-de-porc, maigre-de-tete-de-porc, farine-de-ble, gras-de-porc, fibres-de-pois, sel, proteines-de-soja, gelifiant, e407a, stabilisants, e450, e452, conservateurs, e250, e316, proteines-de-lait, epaule-de-porc-preparee-en-salaison, 
contient, gluten-de-ble, celeri, moutarde, soja, lait, dont-celeri, moutarde, saucisses-fumees-et-saucisson, viande-de-porc, eau, sel, stabilisants, e451, e452, conservateur, e250]";
3261055740601;"La Tartiflette";"France";"[pommes-de-terre, eau, lardons-fumes, oignons, reblochon-fondu, creme, lait, amidons-transformes-de-mais-et-de-riz, sel, aromes, dont-lait, 
contient, lait, sulfites, dont-conservateur, disulfite-de-sodium, poitrine-de-porc, sel, dextrose, conservateurs, e250, e316, acidifiant, e330, reblochon, eau, beurre, proteines-de-lait, sel-de-fonte, e339, e452, e331]";
8425205013594;"Crema de champiñones";"España";"[champinon, patata-pelada, agua-de-coccion, cebolla, aceite-de-oliva-virgen-extra, sal-y-ajo]";
8410133139515;"Garbanzos con guisantes y zanahoria";"España";"[garbanzos-cocidos, zanahoria, guisantes, en-proporcion-variable, agua, sal-y-antioxidante, 385, acido-etilendiaminotetraacetico, edta, cana2, e]";
5400247032300;"Couscous à la volaille";"France";"[garniture-800-g, 
couscous-180-g, semoule-de-ble-dur-precuite-a-la-vapeur-
epices, sauce-eau, concentre-de-tomates, sel, aromes, contient-soja, epices, boulettes-de-volailles-15-viandes-separees-mecaniquement-de-dinde, viande-et-peau-de-dinde, eau, chapelure, farine-de-ble, sel, plantes-aromatiques, concentrat-de-proteines-de-soja, epice, aromes, antioxydant, e316, conservateur, e250, huile-de-tournesol, morceaux-d-ailes-de-poulet-non-desosses, carottes, pois-chiches, navets, courgettes, poivrons]";
3379670010907;"Couscous à la volaille & aux légumes (2-3 personnes)";"France";"[garniture, 800-g, concentre-de-tomate, sel, aromes, dont-soja, epices-legumes, carottes, pois-chiches, navets, courgettes, poivrons-boulettes-de-volaille, viandes-separees-mecaniquement-de-dinde, viande-et-peau-de-dinde, eau, chapelure, sel, plantes-aromatiques, concentrat-de-proteines-de-soja, epice, aromes, antioxygene, e316, conservateur, e250, huile-vegetale-morceaux-d-aile-de-poulet-non-desosses-14-
couscous, 180-g, semoule-de-ble-dur-precuite-a-la-vapeur-
epices, sauce, eau, farine-de-ble, sel]";
3560070558841;"Mitonné de mouton";"France";"[legumes, flageolets-rehydrates, carottes-sauce, eau, moutarde, sel, conservateur, sulfite-acide-de-sodium, concentre-de-tomates, vin-blanc, huile-de-colza, sel, aromes, dont-derives-die-lait, amidon-modifie-de-mais, romarin, affermissant, eau, sel, stabilisant, triphosphate-pentasodique, gelifiant, carraghenanes, eau, graines-de-moutarde, vinaigre-d-alcool, chlorure-de-calcium-viande-de-mouton-traitee-en-salaison-precuite, viande-de-mouton]";
3560070486274;"Ratatouille";"France";"[courgettes, tomates, jus-de-tomate, poivrons-rouges-et-verts, aubergines, oignons, huile-de-tournesol, sucre, sel, amidon-modifie-de-mais, aromes-naturels, jus-de-citron, acidifiant, acide-citrique, epaississants, gomme-xanthane-et-gomme-guar, piment-doux, contient, celeri, lait]";
32638514931118;"Saucisses aux lentilles";"France";"[saucisses-aux-lentilles-ingredients, eau, lentilles-trempees, saucisses-pur-porc-fumees, stabilisants, e450, e451, epaississant, e407, lactose, arome-de-fumee, exhausteur-de-gout, e261, extrait-naturel-de-paprika-conservateur, e250, carottes, oignons-2-4, saindoux, concentre-de-tomate, amidon-transforme-de-pomme-de-terre, sel, arome-et-arome-de-fumee, exhausteur-de-gout, e261, aromates, arome-naturel, extrait-de-paprika, viande-de-porc, maigre-de-tete-de-porc, eau-gras-de-porc, couenne-de-porc, farine-de-ble, sel, fibre-de-ble, plasma-de-porc, epices, contient-moutarde]";
3564700610510;"Ratatouille à la niçoise";"France";"[courgettes, tomates, jus-de-tomates, aubergines, poivrons-rouges-et-verts, oignons, puree-de-tomates-double-concentree, huile-d-olive-vierge-extra, sucre, sel, amidon-modifie-de-mais, ail-en-poudre, thym, jus-de-citron-concentre, acidifiant, acide-citrique, poivre]";
3261055931559;"Ravioli, Sauce piquante";"France";"[sauce, 
pates, 
farce, 
viande-mise-en-oeuvre, du-poids-net-total-
peut-contenir-de-la-viande-chevaline, eau, concentre-de-tomate, viande-de-boeuf, legumes, oignons, carottes, vin-blanc, sel, amidon-transforme-de-mais, persil, aromates, huile-vegetale, sucre, aromes, dont-lait, arome-de-fumee, piment, extrait-de-paprika, semoule-de-ble-dur, eau, blanc-d-oeuf, viande-de-boeuf, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, legumes, carottes, oignons, epinards, aromate, huile-vegetale, sel]";
2000000021930;"Crema de calabaza";"España";"[calabaza, quinoa, zanahoria, cebolla, alga-kombu, agua, aceite-de-oliva-virqen-extra, sal-marina-y-especias, ingredientes-procedentes-de-la-agricultura-ecologica, ]";
24050159;"Crema de verduras";"España";"[verduras-en-proporcion-variable, quinoa, alga-wakame, agua, aceite-de-oliva-virgen-extra, sal-marina, ajo-y-especias, ingredientes-procedentes-de-la-agricultura-ecologica, , judia-verde, zanahoria, guisantes, cebolla]";
8437012552005;"Crema de tomate";"España";"[tomate, cebolla, zanahoria, patata, aceite-de-oliva-virgen-extra, sal-marina, azucar-de-cana, ajo-y-especias-naturales, ingredientes-procedentes-de-la-agricultura-ecologica, ]";
2000000014128;"Crema de calabacín";"España";"[calabacin, quinoa, zanahoria, cebolla, agua, aceite-de-oliva-virgen-extra, sal-marina-y-especias-naturales, ingredientes-procedentes-de-la-agricultura-ecologica, ]";
8423674400808;"Crema de calabaza - DESCATALOGADO";"España";"[calabaza, quinoa, zanahoria, cebolla, alga-kombu, agua, aceite-de-oliva-virqen-extra, sal-marina-y-especias-naturales, ingredientes-procedentes-de-la-agricultura-ecologica, ]";
8423674400792;"Crema de verduras - DESCATALOGADO";"España";"[judia-verde, zanahoria, guisantes, cebolla, verduras-en-proporcion-variable, quinoa, alga-wakame, agua, aceite-de-oliva-virgen-extra, sal-marina, ajo-y-especias-naturales-todos-los-ingredientes-proceden-de-la-agricultura-ecologica-certificada]";
8425205013006;"Crema de verduras";"España";"[patata-pelada, acelga, zanahoria, judia-verde, agua-de-coccion, cebolla, espinaca, aceite-de-oliva-virgen-extra, sal-y-ajo]";
8422174750284;"Crema de 6 verduras mediterráneas";"España";"[calabacin, agua, cebolla, patata, zanahoria, calabaza, judias-vedes, espinacas, aceite-de-oliva-virgen-extra, sal, ajo-y-especias-contenido-en-hortalizas, ]";
8424523050038;"Crema de 7 hortalizas";"España";"[agua, hortalizas, aceite-de-oliva-virgen-extra, sal, azucar, extracto-de-levadura, almidon-de-maiz, especias, antioxidante, 300, patata, zanahoria, calabacin, cebolla, puerro, tomate-y-nabo, acido-ascorbico, e]";
8410416008323;"Crema de verduras y hortalizas";"España";"[agua, verduras-y-hortalizas, aceite-de-oliva, almidon-de-maiz, azucar-y-sal, guisantes, calabacin, patata, cebolla-y-ajo]";
8722700090335;"Crema de zanahoria, puerro y cebolla";"España";"[agua, verduras-y-hortalizas, patata, almidon-modificado-de-maiz, sal, aceites-vegetales, azucar, aromas, extracto-de-levadura, especia, zanahoria, puerro, judias-verdes, tomate, cebolla, espinacas]";
8712100644689;"Crema de zanahoria, puerro y cebolla";"España";"[agua, verduras-y-hortalizas, patata, almidon-modificado-de-maiz, sal, aceite-de-girasol, azucar, aromas, especia, zanahoria, puerro, judias-verdes, tomate, cebolla, espinacas]";
8426847160011;"Crema de verduras";"España";"[patata, acelga, berza, judia-verde, zanahoria, cebolla, aceite-de-oliva, sal-y-ajo]";
3250390005162;"Lentilles préparées";"France";"[lentilles-seches-trempees, eau, sel, sucre, arome, arome-de-fumee]";
3067162196108;"Cassoulet au confit de canard";"France";"[haricots-lingots-cuits, eau, manchon-confit-de-canard, saucisse-de-toulouse, carotte, oignons, aromes-naturels, graisse-de-canard, pulpe-d-ail, sel, concentre-de-tomate, sucre, poivre, paprika, manchon-de-canard, sel, conservateur, nitrite-de-sodium, maigre-et-gras-de-porc, sel, exhausteur-de-gout-e621, sirop-de-glucose, dextrose, lactose, acidifiant-e262, sucres, colorant-e162, aromes, antioxydant-e316, lactate-de-sodium-e325, contient-du-soja]";
3261055931580;"Ravioli À la viande";"France";"[sauce, pate, 
farce, 
viande-mise-en-oeuvre, du-poids-net-total-
peut-contenir-de-la-viande-chevaline, eau, concentre-de-tomate, pulpe-de-tomate, viande-de-boeuf, oignons, carottes, sel, amidon-modifie, sucre, huile-vegetale, arome, dont-lait, celeri, arome-de-fumee, aromates, semoule-de-ble-dur-eau, traces-de-blanc-d-oeuf, viande-de-boeuf, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, carottes, sel, oignons]";
3263851740212;"Cassoulet aux haricots blanc";"France";"[ingredients-eau, haricots-blancs-rehydrates, saucisses-et-saucisson-fumes-14-9-viande-de-porc, eau, gras-et-couenne-de-porc, maigre-de-tete-de-porc, plasma-de-porc, sel-amidon-de-pois, stabilisant, triphosphates, gelifiants, carraghenanes, gomme-guar-et-gomme-xanthane-sirop-de-glucose, aromes-naturels-conservateur-1-nitrate-de-sodium, viande-de-porc-traitee-en-salaison, concentre-de-tomates, saindoux-amidon-transforme-de-mais, sel, aromes-naturels-traces-de-ble-et-de-lait, affermissant, chlorure-de-calcium, viande-de-porc, eau, sel, stabilisant-2-triphosphates, gelifiant, algues-euchema-transformees, conservateur-nitrite-de-sodium]";
2000000005970;"Paëlla (Volaille & fruits de mer)";"France";"[garniture-paella-volaille-et-fruits-de-mer-800-g, bouillon, eau, concentre-de-tomate, huile-de-colza, sel, ail, arome, epaississant, farine-de-graines-de-caroube-et-gomme-guar-
morceaux-de-cuisse-de-poulet-non-desosses, 
fruits-de-mer, moules, calmars-
legumes, carottes, petits-pois, oignons, poivrons-
riz-long-etuve-200-g-
epices-et-aromates-moulus]";
null;"Crème de sardine au whisky";"France";"[chair-de-sardine-sans-peau-ni-arete, beurre-demi-sel, huile-d-olive-mi-fruitee-vierge-extra-premiere-pression, concentre-de-tomate, whisky, epices, sel, extrait-naturel-de-citron]";
3660088127876;"émietté de maquereau aux herbes et au citron de Menton";"France";"[filet-de-maquereaux, huile-d-olive-vierge-extra, oignons-rissoles, jus-de-citron, tomates, herbes-provencales, fecule-de-manioc, sel, plantes-aromatiques, citron-de-menton, epice]";
3596710089482;"salade catalane au thon";"France";"[eau, thon, poisson, poivrons-rouges-et-verts, oignons, puree-de-tomate-double-concentree, haricots-vert, huile-de-colza, pates, blanc-d-oeuf, hurle-d-olive-vierge-extra, vinaigre-de-vin, sucre, olives-noires, sel, epice-et-aromates, moutarde-de-dijon, epaississants, gomme-guar, gomme-xantliane, jus-de-citron-concentre, arome-naturel, amidon-de-riz, arome-naturel-de-thym, semoule-de-ble-dur, contient-gluten, olives, fixateur-de-couleur, gluconate-ferreux, eau, graines-de-moutarde, vinaigre-d-alcool, acidifiant, acide-citrique, conservateur, disulfite-de-potassium]";
3560070897339;"Salade catalane au thon";"France";"[thon, katsuwonus-pelamis-ou-thunnus-albacares, eau, oignons, poivrons-rouges, double-concentre-de-tomate, poivrons-verts, haricots-verts, huile-de-colza, specialite-cerealiere, huile-d-olive-vierge-extra, vinaigre-de-vin-rouge, sucre, olives-noires-salees, sel, plantes-aromatiques-et-epices, moutarde-de-dijon, epaississant, gomme-guar-et-gomme-xanthane, jus-de-citron-concentre, arome-naturel, amidon-de-riz, arome-naturel-de-thym, semoule-de-ble-dur, poudre-de-blanc-d-oeuf, eau, graines-de-moutarde, vinaigre-d-alcool, sel, acidifiant, acide-citrique]";
5400247032317;"Taboulé";"France";"[garniture-560-g, 
semoule-de-ble-dur-precuite-a-la-vapeur-180-g, tomates-fraiches, eau, oignons-frais, huile-d-olive, huile-de-colza, sel, jus-concentre-de-citron, persil, concentre-de-tomate, menthe, epaississants, farine-de-graines-de-caroube-et-gomme-guar, aromes]";
3263851611635;"Ravioli sauce Bolognaise  ";"France";"[sauce, 
pate, semoule-de-ble-dur, , blanc-d-oeuf-en-poudre-
farce, 
viande-mise-en-oeuvre, du-poids-net-total-
-pourcentages-exprimes-sur-le-produit-fini, eau, viande-de-boeuf-10, concentre-de-tomate, legumes, oignons, carottes, celeri, vin-blanc, , sucre, ail, persil, aromes, viande-de-boeuf-5, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, carottes, sel, oignons-deshydrates]";
3261055937711;"Tortelloni Ricotta Epinards";"France";"[sauce, 
tortelloni, 
farce, chapelure, epinards, fibres-vegetales, fromage, dont-lait, sel, aromes, eau, creme, dont-lait, ricotta, dont-lait, concentre-de-tomate, emmental, dont-lait, oignons, amidon-de-riz, farine-de-ble, aromes, dont-lait, oeuf, persil, sel, stabilisants, e452, e339, pate, semoule-de-ble-dur, oeuf, eau, ricotta, dont-lait, farine-de-ble, levure, sel, psyllium, bambou]";
3261055937704;"Fagottini Jambon Cru";"France";"[sauce, 
fagottini, 
farce, , eau, concentre-de-tomate, oignons, jambon-cru, viande-de-porc, sel, conservateur, e252, aromes, amidon-transforme-de-mais, basilic, sucre, huile-d-olive, epaississants, farine-de-de-graine-de-caroube-et-gomme-guar, ail, pate, semoule-de-ble-dur, oeuf, eau, jambon-cru, viande-de-porc, sel, conservateur, e252, pommes-de-terre-deshydratees, chapelure, farine-de-ble, levure, sel, sel]";
3038352890304;"Le Spaghetti Bolognaise";"France";"[sauce, pate, , eau, concentre-de-tomate, viande-de-boeuf, legumes, oignons, carottes, sel, huile-d-olive-vierge-extra, sucre, aromes, dont-lait, arome-de-fumee, ail, amidon-transforme-de-mais, spaghetti, semoule-de-ble-dur, eau, blanc-d-oeuf]";
3350031625152;"Ravioli Bolognaise au Bœuf";"France";"[sauce, 
pate, 
farce, 
viande-mise-en-oeuvre, du-poids-net-total, eau, viande-de-boeuf, concentre-de-tomate, legumes, oignons, carottes, celeri, vin-blanc, sel, sucre, ail, persil, aromes, semoule-de-ble-dur, eau, blanc-d-oeuf-en-poudre, viande-de-boeuf, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, carottes, sel, oignons-deshydrates]";
3245412366185;"Ravioli, Pur Bœuf ";"France";"[sauce, 
pates, 
farce, carottes, sel, oignons-0-3-
viande-mise-en-oeuvre, du-poids-net-total, eau, concentre-de-tomates, viande-de-boeuf, oignons, carottes, sel, amidon-modifie-de-pomme-de-terre, vin-blanc, sucre, huile-de-colza, arome-naturel, contient-du-gluten-de-ble, ail-en-poudre, origan, semoule-de-ble-dur, eau, blanc-d-oeuf-en-poudre, viande-de-boeuf, panure, farine-de-ble, sel, huile-de-colza, levure, paprika]";
3270190172024;"Ravioli, Pur Bœuf";"France";"[eau, ravioli, concentre-de-tomates, viande-de-boeuf, oignons, carottes, sel, vin-blanc, amidon-modifie-de-pomme-de-terre, huile-de-colza, sucre, arome-naturel, ail-en-poudre, origan, semoule-de-ble-dur, eau, viande-de-boeuf, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, carottes, sel, blanc-d-oeuf-en-poudre, oignons-deshydrates]";
3596710331017;"Ravioli Bolognaise";"France";"[sauce, eau, viande-de-boeuf-10, concentre-de-tomate, legumes, vin-blanc, sel, sucre, huile-de-colza, ail-poudre, persil, aromes-
pate, 
farce, 
-les-pourcentages-sont-exprimes-par-rapport-au-poids-net-total-
viande-mise-en-oeuvre, du-poids-net-total, oignons-1, carottes, celeri, semoule-de-ble-dur, contient-gluten, eau, blanc-d-oeuf-en-poudre, viande-de-boeuf, chapelure, farine-de-ble, contient-gluten, sel, huile-de-colza, levure, paprika, carottes, sel, oignons-deshydrates]";
3564700646359;"Paëlla Royale (Volaille, Moules* et Chorizo)";"France";"[garniture-800-g, 
riz-long-etuve-140-g-
assaisonnement, , sauce, eau, concentre-de-tomate, sel, huile-de-colza, ail, arome-naturel-et-arome-naturel-d-ail, epaississants, farine-de-graines-de-caroube, gomme-guar-legumes, carottes, petits-pois, poivrons, oignons-morceaux-d-aile-de-poulet-non-desosses-precuits, morceaux-de-cuisse-de-poule-non-desosses-precuits, moules-ou-moules-du-pacifique, chorizo, viande-et-gras-de-porc, piment, lactose, sel, dextrose, epices-et-extraits-d-epices, ferments-lactiques, conservateurs, ascorbate-de-sodium, e250, curcuma, ail, dont-sulfites, piment, poivre]";
3450970006590;"Paëlla (Volaille et Fruits de mer)";"France";"[garniture-800-g, 
riz-long-etuve-200-g-
assaisonnement, , sauce, eau, concentre-de-tomate, sel, huile-de-colza, epaississants, e410, e412, arome-naturel-morceaux-d-aile-de-poulet-non-desosses-precuits, legumes, carottes, petits-pois, poivrons, oignons-fruits-de-mer, moules, calmars, curcuma, ail, dont-sulfites, piment, poivre]";
3261053411206;"Couscous Royal, Poulet Merguez & Boulettes de viande";"France";"[garniture-legumes-et-viande-1000-g, 
semoule-de-ble-dur-precuite-a-la-vapeur, 250-g-
epices-naturelles-et-aromates-moulus, bouillon, eau, tomate, pulpe-de-tomate, jus-de-tomate, concentre-de-tomate, sel, epices-et-aromates, dont-celeri, aromes, epaississants, farine-de-graines-de-caroube-et-gomme-guar, legumes, carottes, courgettes, navets, pois-chiches, oignons, poivrons, morceaux-de-cuisses-de-poulet-non-desosses, merguez, viande-et-gras-de-dinde, viande-et-gras-de-mouton, eau, sel, dextrose, epices-et-aromes, antioxygene, e301, colorants, e160c, e120, boulettes-de-viande, viande-et-gras-de-mouton, eau, viande-de-dinde, chapelure, farine-de-ble, sel, huile-de-colza, levure, paprika, oignon, sel, ail, menthe, epice-et-aromes]";
3261053400415;"Paëlla Royale (Volaille, Fruits de mer et Chorizo) Curcuma";"France";"[garniture-paella-800-g, concentre-de-tomate, huile-d-olive-vierge-extra, huile-de-colza, sel, ail, epaississants, farine-de-graines-de-caroube-et-gomme-guar, arome, morceaux-de-cuisse-de-poule-et-d-ailes-de-poulet-non-desosses-precuits, legumes, moules-ou-moules-du-pacifique, chorizo, sel, lactose, dextrose, conservateurs, e301, e250-
riz-140-g-
epices-et-aromates-moulus-
informations-allergenes, contient-ble, bouillon, eau, carottes, petits-pois, poivrons, oignons, viande-et-gras-de-porc, epices-et-extraits-d-epices, dont-moutarde]";
