"Name";"Feature ";"Products ";"Cells";"Empty Cells";"Ratio EmCell";"Nombre de Features Homogenes";"Ratio de Features Homogenes";"Nombre de Features Homogenes Numeriques";"Product Chartable";"Testing Score"
"1981_San_Diego_Padres_season_4.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_United_States_Grand_Prix_West_0.pcm";"8";"29";"232";"5";"2.1551724137931036";"3";"42.857142857142854";"0";"false";"0"
"1982_83_Aston_Villa_F.C._season_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_British_Home_Championship_0.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_FIBA_Kora__Cup_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_FA_Cup_3.pcm";"6";"20";"120";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_UCI_Track_Cycling_World_Championships_1.pcm";"6";"13";"78";"0";"0.0";"4";"80.0";"4";"true";"0"
"1982_83_DFB-Pokal_10.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_World_Junior_Ice_Hockey_Championships_8.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_US_Open___Women_s_Singles_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Uber_Cup_3.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_World_Junior_Ice_Hockey_Championships_4.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_Torneo_di_Viareggio_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_Huddersfield_Town_A.F.C._season_3.pcm";"11";"20";"220";"0";"0.0";"8";"80.0";"6";"true";"0"
"1982_83_Montreal_Canadiens_season_1.pcm";"11";"29";"319";"0";"0.0";"9";"90.0";"8";"true";"0"
"1981_San_Jose_Earthquakes_season_1.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_BHL_season_3.pcm";"3";"7";"21";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_San_Diego_Chargers_season_1.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"0";"false";"0"
"1982_83_FA_Trophy_22.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1982_83_Colchester_United_F.C._season_12.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Tampa_Bay_Buccaneers_season_3.pcm";"5";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_San_Diego_Padres_season_3.pcm";"7";"3";"21";"0";"0.0";"6";"100.0";"6";"true";"0"
"1982_83_Aston_Villa_F.C._season_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_John_Player_Cup_6.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_FA_Trophy_5.pcm";"4";"32";"128";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Boston_Bruins_season_4.pcm";"3";"7";"21";"0";"0.0";"2";"100.0";"2";"true";"0"
"1982_83_I-Divisioona_season_0.pcm";"8";"10";"80";"0";"0.0";"7";"100.0";"5";"true";"0"
"1982_83_IHL_season_0.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_in_music_4.pcm";"6";"5";"30";"0";"0.0";"5";"100.0";"1";"false";"0"
"1981_St._Louis_Cardinals_season_3.pcm";"7";"4";"28";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Skate_Canada_International_2.pcm";"3";"10";"30";"10";"33.333333333333336";"0";"0.0";"0";"false";"0"
"1981_Torneo_Descentralizado_1.pcm";"11";"6";"66";"0";"0.0";"10";"100.0";"8";"true";"0"
"1982_83_Division_1_season__Swedish_ice_hockey__7.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_Denver_Nuggets_season_3.pcm";"1";"11";"11";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_World_Artistic_Gymnastics_Championships_19.pcm";"6";"7";"42";"0";"0.0";"4";"80.0";"4";"true";"0"
"1981_World_Figure_Skating_Championships_1.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_World_Sportscar_Championship_season_3.pcm";"6";"8";"48";"15";"31.25";"1";"20.0";"1";"false";"0"
"1981_San_Marino_Grand_Prix_0.pcm";"8";"32";"256";"14";"5.46875";"2";"28.571428571428573";"0";"false";"0"
"1982_83_Major_Indoor_Soccer_League_season_6.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_in_paleontology_4.pcm";"5";"1";"5";"2";"40.0";"4";"100.0";"0";"false";"0"
"1981_Vuelta_a_Espa_a_5.pcm";"4";"3";"12";"0";"0.0";"3";"100.0";"1";"false";"0"
"1982_83_DDR-Oberliga_0.pcm";"10";"14";"140";"0";"0.0";"9";"100.0";"7";"true";"0"
"1982_83_DFB-Pokal_9.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Calgary_Flames_season_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_San_Francisco_49ers_season_8.pcm";"3";"1";"3";"2";"66.66666666666667";"2";"100.0";"0";"false";"0"
"1982_83_Four_Hills_Tournament_0.pcm";"8";"4";"32";"4";"12.5";"7";"100.0";"0";"false";"0"
"1982_83_FA_Cup_4.pcm";"5";"10";"50";"0";"0.0";"3";"75.0";"0";"false";"0"
"1981_South_American_Junior_Championships_in_Athletics_1.pcm";"7";"15";"105";"0";"0.0";"3";"50.0";"0";"false";"0"
"1982_83_FA_Trophy_14.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Burnley_F.C._season_1.pcm";"2";"8";"16";"0";"0.0";"1";"100.0";"1";"false";"0"
"1982_83_Georgetown_Hoyas_men_s_basketball_team_0.pcm";"8";"14";"112";"0";"0.0";"6";"85.71428571428571";"0";"false";"0"
"1981_Torneo_Descentralizado_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1982_83_IHL_season_1.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_World_Ice_Hockey_Championships_1.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"5";"true";"0"
"1982_83_Aberdeen_F.C._season_4.pcm";"5";"9";"45";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_FA_Trophy_18.pcm";"4";"4";"16";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Colchester_United_F.C._season_4.pcm";"4";"9";"36";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_St._Louis_Cardinals_season_4.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"6";"true";"0"
"1982_83_FA_Cup_Qualifying_Rounds_7.pcm";"4";"17";"68";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Scottish_Cup_Final_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Super_Bowl_of_Poker_1.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_World_Judo_Championships_0.pcm";"4";"7";"28";"6";"21.428571428571427";"3";"100.0";"0";"false";"0"
"1981_Tour_de_France_8.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"1";"false";"0"
"1982_83_Biathlon_World_Cup_9.pcm";"3";"9";"27";"0";"0.0";"2";"100.0";"2";"true";"0"
"1982_83_Liverpool_F.C._season_8.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_in_basketball_1.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_World_Rally_Championship_season_0.pcm";"15";"14";"210";"0";"0.0";"4";"28.571428571428573";"1";"false";"0"
"1982_83_Buffalo_Sabres_season_0.pcm";"6";"80";"480";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_World_Junior_Ice_Hockey_Championships_2.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_Manchester_United_F.C._season_5.pcm";"12";"22";"264";"0";"0.0";"9";"81.81818181818181";"8";"true";"0"
"1982_83_Division_1_season__Swedish_ice_hockey__6.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_NBA_season_1.pcm";"4";"8";"32";"0";"0.0";"2";"66.66666666666667";"0";"false";"0"
"1982_83_Ekstraklasa_0.pcm";"9";"16";"144";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_St._George_Whiskies_season_0.pcm";"1";"5";"5";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_San_Jose_Earthquakes_season_0.pcm";"5";"32";"160";"12";"7.5";"3";"75.0";"1";"false";"0"
"1982_83_Elitserien_season_0.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_CHL_season_0.pcm";"7";"7";"49";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_World_Figure_Skating_Championships_5.pcm";"6";"21";"126";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_Seattle_Seahawks_season_0.pcm";"4";"14";"56";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_San_Marino_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1982_1._deild_karla_1.pcm";"3";"7";"21";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_in_athletics__track_and_field__4.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1982_83_Bundesliga_0.pcm";"3";"18";"54";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Women_s_British_Open_Squash_Championship_0.pcm";"3";"2";"6";"1";"16.666666666666668";"2";"100.0";"0";"false";"0"
"1981_Wimbledon_Championships___Women_s_Singles_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_FA_Cup_Qualifying_Rounds_13.pcm";"4";"8";"32";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Leicester_City_F.C._season_3.pcm";"6";"42";"252";"9";"3.5714285714285716";"4";"80.0";"0";"false";"0"
"1982_83_FA_Cup_Qualifying_Rounds_2.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_FIS_Cross-Country_World_Cup_3.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Women_s_World_Team_Squash_Championships_4.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Super_Bowl_of_Poker_10.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_United_States_Grand_Prix_West_1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_South_Africa_rugby_union_tour_1.pcm";"4";"3";"12";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Toronto_Blue_Jays_season_6.pcm";"11";"8";"88";"0";"0.0";"10";"100.0";"10";"true";"0"
"1981_Skate_Canada_International_1.pcm";"4";"12";"48";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Women_s_World_Team_Squash_Championships_3.pcm";"7";"7";"49";"5";"10.204081632653061";"5";"83.33333333333333";"4";"true";"0"
"1982_83_FA_Trophy_4.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_UCI_Road_World_Championships_2.pcm";"12";"2";"24";"3";"12.5";"11";"100.0";"0";"false";"0"
"1981_in_Brazilian_football_4.pcm";"2";"1";"2";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Ryder_Cup_5.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"0";"false";"0"
"1982_83_NFL_playoffs_0.pcm";"3";"8";"24";"0";"0.0";"2";"100.0";"0";"false";"0"
"1982_83_Albanian_Superliga_0.pcm";"9";"14";"126";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_Super_Bowl_of_Poker_2.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_World_Ice_Hockey_Championships_6.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_in_athletics__track_and_field__37.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_South_American_U-20_Championship_4.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_in_American_television_0.pcm";"2";"21";"42";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_World_Ice_Hockey_Championships_2.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"5";"true";"0"
"1982_83_Major_Indoor_Soccer_League_season_9.pcm";"6";"5";"30";"0";"0.0";"5";"100.0";"4";"true";"0"
"1981_UEFA_European_Under-18_Championship_8.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_Los_Angeles_Lakers_season_1.pcm";"5";"5";"25";"7";"28.0";"1";"25.0";"0";"false";"0"
"1981_in_country_music_1.pcm";"4";"34";"136";"0";"0.0";"2";"66.66666666666667";"1";"false";"0"
"1981_UEFA_European_Under-18_Championship_2.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_TANFL_season_0.pcm";"14";"1";"14";"0";"0.0";"13";"100.0";"0";"false";"0"
"1982_83_Israel_State_Cup_5.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Aberdeen_F.C._season_2.pcm";"5";"9";"45";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_Alpha_Ethniki_3.pcm";"19";"18";"342";"18";"5.2631578947368425";"18";"100.0";"0";"false";"0"
"1982_83_FDGB-Pokal_1.pcm";"6";"35";"210";"0";"0.0";"5";"100.0";"0";"false";"0"
"1982_83_BHL_season_2.pcm";"6";"7";"42";"0";"0.0";"5";"100.0";"5";"true";"0"
"1982_83_KNVB_Cup_7.pcm";"4";"4";"16";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Denver_Nuggets_season_1.pcm";"2";"8";"16";"8";"50.0";"1";"100.0";"0";"false";"0"
"1981_in_athletics__track_and_field__18.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_in_Luxembourg_0.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"0";"false";"0"
"1982_83_Division_1_season__Swedish_ice_hockey__1.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"7";"true";"0"
"1982_83_Alpha_Ethniki_0.pcm";"20";"18";"360";"0";"0.0";"19";"100.0";"17";"true";"0"
"1982_83_Honduran_Liga_Nacional_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Iraqi_League_0.pcm";"3";"12";"36";"0";"0.0";"2";"100.0";"1";"false";"0"
"1982_83_A_Group_0.pcm";"9";"16";"144";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_in_country_music_2.pcm";"5";"55";"275";"0";"0.0";"4";"100.0";"1";"false";"0"
"1981_Torneo_di_Viareggio_4.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Division_1_season__Swedish_ice_hockey__0.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_World_Ice_Hockey_Championships_4.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_World_Junior_Ice_Hockey_Championships_11.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"3";"true";"0"
"1982_83_Football_League_Cup_5.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_Manchester_United_F.C._season_1.pcm";"4";"9";"36";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_SMU_Mustangs_football_team_0.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"2";"true";"0"
"1982_83_FA_Cup_2.pcm";"6";"44";"264";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_UEFA_European_Under-18_Championship_4.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_Mersin__dmanyurdu_season_1.pcm";"15";"18";"270";"0";"0.0";"13";"92.85714285714286";"11";"true";"0"
"1982_83_Football_League_Cup_10.pcm";"5";"2";"10";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_in_athletics__track_and_field__8.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Texas_Rangers_season_5.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_World_Ice_Hockey_Championships_3.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_Seattle_Mariners_season_3.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1982_83_Burnley_F.C._season_2.pcm";"6";"7";"42";"2";"4.761904761904762";"4";"80.0";"0";"false";"0"
"1981_World_Series_of_Poker_1.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_in_athletics__track_and_field__1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1982_83_Atlanta_Hawks_season_3.pcm";"1";"11";"11";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Ta_a_de_Portugal_Final_2.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_San_Diego_Padres_season_5.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"7";"true";"0"
"1982_83_Major_Indoor_Soccer_League_season_7.pcm";"6";"10";"60";"0";"0.0";"5";"100.0";"4";"true";"0"
"1982_83_FA_Cup_Qualifying_Rounds_11.pcm";"4";"3";"12";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_in_anime_1.pcm";"8";"45";"360";"99";"27.5";"5";"71.42857142857143";"0";"false";"0"
"1981_Stanley_Cup_Finals_0.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_in_anime_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_League_of_Ireland_0.pcm";"9";"14";"126";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_in_marathon_running_1.pcm";"7";"50";"350";"50";"14.285714285714286";"6";"100.0";"2";"true";"0"
"1981_in_Japanese_television_0.pcm";"5";"13";"65";"36";"55.38461538461539";"4";"100.0";"0";"false";"0"
"1982_83_FA_Trophy_0.pcm";"4";"24";"96";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Winnipeg_Blue_Bombers_season_2.pcm";"6";"16";"96";"0";"0.0";"5";"100.0";"0";"false";"0"
"1982_83_Golden_State_Warriors_season_0.pcm";"6";"11";"66";"7";"10.606060606060606";"3";"60.0";"1";"false";"0"
"1981_World_Lifesaving_Championships_0.pcm";"16";"3";"48";"0";"0.0";"15";"100.0";"0";"false";"0"
"1981_Vuelta_a_Espa_a_2.pcm";"3";"8";"24";"0";"0.0";"2";"100.0";"0";"false";"0"
"1982_83_Hibernian_F.C._season_3.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_French_Rugby_Union_Championship_1.pcm";"3";"8";"24";"0";"0.0";"2";"100.0";"0";"false";"0"
"1982_83_Edmonton_Oilers_season_3.pcm";"10";"4";"40";"0";"0.0";"9";"100.0";"8";"true";"0"
"1982_83_Los_Angeles_Lakers_season_2.pcm";"5";"6";"30";"0";"0.0";"4";"100.0";"3";"true";"0"
"1981_San_Francisco_49ers_season_9.pcm";"4";"1";"4";"1";"25.0";"3";"100.0";"0";"false";"0"
"1982_83_Macedonian_Republic_League_0.pcm";"2";"16";"32";"0";"0.0";"1";"100.0";"0";"false";"0"
"1982_83_Major_Indoor_Soccer_League_season_8.pcm";"8";"10";"80";"0";"0.0";"7";"100.0";"6";"true";"0"
"1981_in_athletics__track_and_field__35.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_U.S._Women_s_Open_Golf_Championship_1.pcm";"2";"6";"12";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_World_Outdoor_Bowls_Championship_3.pcm";"7";"18";"126";"0";"0.0";"5";"83.33333333333333";"5";"true";"0"
"1981_San_Diego_Chargers_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1982_83_French_Rugby_Union_Championship_5.pcm";"3";"10";"30";"2";"6.666666666666667";"1";"50.0";"0";"false";"0"
"1982_83_FA_Cup_Qualifying_Rounds_5.pcm";"4";"2";"8";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_World_Rhythmic_Gymnastics_Championships_2.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"2";"true";"0"
"1981_Uber_Cup_4.pcm";"4";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Liga_Espa_ola_de_Baloncesto_2.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1982_83_Copa_del_Rey_2.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_in_athletics__track_and_field__3.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Torneo_di_Viareggio_1.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1982_83_Cuban_National_Series_0.pcm";"5";"18";"90";"0";"0.0";"4";"100.0";"3";"true";"0"
"1982_83_Illinois_Fighting_Illini_men_s_basketball_team_1.pcm";"7";"8";"56";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_South_American_Championships_in_Athletics_1.pcm";"16";"6";"96";"0";"0.0";"15";"100.0";"0";"false";"0"
"1981_South_American_Championships_in_Athletics_2.pcm";"6";"8";"48";"0";"0.0";"5";"100.0";"5";"true";"0"
"1982_83_FC_Dinamo_Bucure_ti_season_0.pcm";"5";"34";"170";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_State_of_Origin_game_1.pcm";"17";"1";"17";"1";"5.882352941176471";"16";"100.0";"0";"false";"0"
"1981_World_Artistic_Gymnastics_Championships_15.pcm";"4";"10";"40";"1";"2.5";"2";"66.66666666666667";"2";"true";"0"
"1981_World_Sambo_Championships_0.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"0";"false";"0"
"1982_83_NBA_season_2.pcm";"2";"23";"46";"0";"0.0";"1";"100.0";"0";"false";"0"
"1982_83_NBA_season_4.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_World_Artistic_Gymnastics_Championships_12.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"3";"true";"0"
"1982_83_Liverpool_F.C._season_1.pcm";"8";"42";"336";"10";"2.9761904761904763";"6";"85.71428571428571";"0";"false";"0"
"1981_San_Francisco_49ers_season_3.pcm";"11";"16";"176";"15";"8.522727272727273";"10";"100.0";"2";"true";"0"
"1981_U.S._Open__golf__0.pcm";"22";"2";"44";"0";"0.0";"21";"100.0";"19";"true";"0"
"1981_Stanford_Cardinals_football_team_0.pcm";"2";"15";"30";"0";"0.0";"1";"100.0";"0";"false";"0"
"1982_83_NCAA_Division_I_men_s_basketball_rankings_0.pcm";"4";"20";"80";"20";"25.0";"3";"100.0";"0";"false";"0"
"1982_83_Liverpool_F.C._season_4.pcm";"8";"3";"24";"0";"0.0";"7";"100.0";"0";"false";"0"
