"Name";"Feature ";"Products ";"Cells";"Empty Cells";"Ratio EmCell";"Nombre de Features Homogenes";"Ratio de Features Homogenes";"Nombre de Features Homogenes Numeriques";"Product Chartable";"Testing Score"
"1981_Brazilian_Grand_Prix_0.pcm";"8";"30";"240";"9";"3.75";"2";"28.571428571428573";"1";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_10.pcm";"5";"9";"45";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_6.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Cupa_Rom_niei_Final_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NFL_season_4.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Dutch_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_3.pcm";"10";"10";"100";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Epsom_Derby_0.pcm";"6";"19";"114";"3";"2.6315789473684212";"4";"80.0";"0";"false";"0"
"1981_Intercontinental_Final_0.pcm";"3";"16";"48";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_3.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Minnesota_Vikings_season_3.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Boston_Red_Sox_season_4.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NBA_Playoffs_4.pcm";"14";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_II_football_season_1.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_French_Open___Men_s_Singles_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Judo_Championships_6.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Japan_Soccer_League_1.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Davis_Cup_1.pcm";"4";"4";"16";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Copa_del_Rey_Final_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Men_s_European_Volleyball_Championship_0.pcm";"2";"12";"24";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Intercontinental_Cup_0.pcm";"20";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_16.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_NHL_Entry_Draft_9.pcm";"6";"21";"126";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Milwaukee_Brewers_season_2.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_IAAF_World_Cross_Country_Championships___Senior_men_s_race_1.pcm";"3";"27";"81";"27";"33.333333333333336";"2";"100.0";"1";"false";"0"
"1981_Canada_Cup_0.pcm";"9";"6";"54";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_New_York_Yankees_season_4.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_NFL_draft_7.pcm";"5";"27";"135";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Montreal_Expos_season_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Masters_Tournament_1.pcm";"7";"7";"49";"0";"0.0";"5";"83.33333333333333";"3";"true";"0"
"1981_European_Marathon_Cup_0.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Los_Angeles_Dodgers_season_4.pcm";"10";"24";"240";"0";"0.0";"8";"88.88888888888889";"7";"true";"0"
"1981_NHL_Entry_Draft_6.pcm";"6";"21";"126";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_NCAA_Men_s_Volleyball_Tournament_0.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_8.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_California_Angels_season_3.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Montreal_Alouettes_season_1.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_Challenge_Cup_3.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_New_England_Patriots_season_1.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_European_Judo_Championships_9.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_FA_Cup_Final_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NHK_Trophy_2.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_NFL_draft_4.pcm";"5";"28";"140";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Major_League_Baseball_season_3.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_PGA_Tour_0.pcm";"7";"44";"308";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_PGA_Tour_2.pcm";"6";"5";"30";"0";"0.0";"5";"100.0";"2";"true";"0"
"1981_Formula_One_season_4.pcm";"6";"1";"6";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_North_American_Soccer_League_season_1.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_NCAA_Rifle_Championships_0.pcm";"3";"10";"30";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_CFL_Draft_2.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NBA_Playoffs_7.pcm";"14";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Boston_Red_Sox_season_5.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_CARIFTA_Games_2.pcm";"7";"8";"56";"0";"0.0";"6";"100.0";"3";"true";"0"
"1981_Philadelphia_Eagles_season_10.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_NBA_Finals_1.pcm";"5";"6";"30";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Nebraska_Cornhuskers_football_team_2.pcm";"3";"15";"45";"14";"31.11111111111111";"2";"100.0";"0";"false";"0"
"1981_Belgian_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Kansas_City_Chiefs_season_1.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NBL_season_1.pcm";"5";"1";"5";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NHL_Entry_Draft_11.pcm";"3";"8";"24";"2";"8.333333333333334";"1";"50.0";"1";"false";"0"
"1981_North_American_Soccer_League_season_6.pcm";"7";"6";"42";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_2.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Men_s_World_Team_Squash_Championships_3.pcm";"7";"5";"35";"2";"5.714285714285714";"5";"83.33333333333333";"4";"true";"0"
"1981_FIFA_World_Youth_Championship_3.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_Caesars_Palace_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Grand_Prix__tennis__13.pcm";"8";"12";"96";"0";"0.0";"7";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_17.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_FA_Cup_Final_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Athletics_Indoor_Championships_0.pcm";"7";"11";"77";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_NFL_draft_11.pcm";"5";"29";"145";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Detroit_Lions_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Japanese_Regional_Leagues_8.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_Hall_of_Fame_Classic_0.pcm";"8";"2";"16";"0";"0.0";"7";"100.0";"4";"true";"0"
"1981_Mid-American_Conference_Baseball_Tournament_0.pcm";"7";"10";"70";"0";"0.0";"4";"66.66666666666667";"3";"true";"0"
"1981_IAAF_World_Cross_Country_Championships___Junior_men_s_race_0.pcm";"4";"104";"416";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_8.pcm";"5";"9";"45";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_0.pcm";"45";"1";"45";"1";"2.2222222222222223";"44";"100.0";"0";"false";"0"
"1981_European_Tour_0.pcm";"5";"24";"120";"22";"18.333333333333332";"4";"100.0";"0";"false";"0"
"1981_Division_1__Senegal__2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Cincinnati_Bengals_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_15.pcm";"9";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Kansas_City_Royals_season_6.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_2.pcm";"12";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Baseball_Championship_0.pcm";"2";"4";"8";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Miami_Hurricanes_football_team_0.pcm";"3";"10";"30";"5";"16.666666666666668";"1";"50.0";"0";"false";"0"
"1981_Cleveland_Browns_season_1.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Individual_Speedway_World_Championship_9.pcm";"4";"18";"72";"0";"0.0";"2";"66.66666666666667";"0";"false";"0"
"1981_Fort_Lauderdale_Strikers_season_0.pcm";"7";"6";"42";"3";"7.142857142857143";"5";"83.33333333333333";"0";"false";"0"
"1981_Portland_Timbers_season_1.pcm";"6";"32";"192";"6";"3.125";"3";"60.0";"0";"false";"0"
"1981_European_Aquatics_Championships_1.pcm";"4";"14";"56";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_FINA_Men_s_Water_Polo_World_Cup_1.pcm";"10";"8";"80";"0";"0.0";"8";"88.88888888888889";"7";"true";"0"
"1981_Men_s_World_Team_Squash_Championships_10.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Indianapolis_500_3.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_2.pcm";"10";"10";"100";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Japanese_Regional_Leagues_6.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_CECAFA_Cup_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_FIBA_Europe_Under-16_Championship_0.pcm";"2";"2";"4";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Danish_1st_Division_0.pcm";"9";"16";"144";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_Copa_Libertadores_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_PGA_Championship_0.pcm";"10";"8";"80";"0";"0.0";"8";"88.88888888888889";"5";"true";"0"
"1981_Grand_National_1.pcm";"7";"27";"189";"0";"0.0";"5";"83.33333333333333";"1";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_0.pcm";"4";"9";"36";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Canadian_Grand_Prix_3.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Montreal_Alouettes_season_3.pcm";"7";"1";"7";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_Kvalserien_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_NHL_Entry_Draft_3.pcm";"6";"21";"126";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_ICF_Canoe_Slalom_World_Championships_3.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"3";"true";"0"
"1981_Minnesota_Twins_season_0.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_FIBA_Club_World_Cup_2.pcm";"8";"5";"40";"0";"0.0";"7";"100.0";"6";"true";"0"
"1981_European_Cup_Final_2.pcm";"21";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_President_s_Cup_Football_Tournament_1.pcm";"7";"8";"56";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_NFL_draft_10.pcm";"5";"28";"140";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NBL_season_3.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Edmonton_Eskimos_season_4.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Labatt_Brier_2.pcm";"4";"12";"48";"0";"0.0";"3";"100.0";"2";"true";"0"
"1981_IIHF_European_U18_Championship_2.pcm";"7";"4";"28";"4";"14.285714285714286";"6";"100.0";"1";"false";"0"
"1981_Pittsburgh_Pirates_season_3.pcm";"7";"6";"42";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Romania_rugby_union_tour_of_Scotland_1.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_PBA_Open_Conference_Finals_3.pcm";"4";"13";"52";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Canada_Cup_2.pcm";"10";"5";"50";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Japanese_Regional_Leagues_9.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_Cleveland_Indians_season_1.pcm";"11";"22";"242";"0";"0.0";"10";"100.0";"9";"true";"0"
"1981_Kansas_City_Royals_season_3.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Division_1__Senegal__0.pcm";"10";"14";"140";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Open_Championship_1.pcm";"2";"7";"14";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_New_York_Cosmos_season_2.pcm";"7";"6";"42";"3";"7.142857142857143";"5";"83.33333333333333";"0";"false";"0"
"1981_Mestaruussarja_1.pcm";"9";"12";"108";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_NBA_Playoffs_10.pcm";"12";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NAIA_World_Series_0.pcm";"4";"10";"40";"10";"25.0";"2";"66.66666666666667";"0";"false";"0"
"1981_NFL_draft_2.pcm";"5";"28";"140";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Japanese_Regional_Leagues_4.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_Hang_Ten_400_0.pcm";"7";"42";"294";"20";"6.802721088435374";"4";"66.66666666666667";"1";"false";"0"
"1981_FA_Cup_Final_3.pcm";"22";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Oregon_Ducks_football_team_0.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_NSWRFL_season_0.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_CARIFTA_Games_3.pcm";"7";"7";"49";"0";"0.0";"5";"83.33333333333333";"3";"true";"0"
"1981_Campeonato_Brasileiro_S_rie_A_7.pcm";"5";"9";"45";"0";"0.0";"1";"25.0";"1";"false";"0"
"1981_NCAA_Division_I-AA_football_season_2.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_LPGA_Tour_0.pcm";"7";"36";"252";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_NFL_season_3.pcm";"2";"7";"14";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_British_Speedway_Championship_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Philadelphia_Phillies_season_3.pcm";"8";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_IAAF_World_Cross_Country_Championships___Junior_men_s_race_1.pcm";"3";"19";"57";"19";"33.333333333333336";"2";"100.0";"1";"false";"0"
"1981_Coupe_de_France_Final_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Chicago_Cubs_season_1.pcm";"8";"2";"16";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_Individual_Speedway_World_Championship_3.pcm";"3";"18";"54";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_4.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Cupa_Rom_niei_Final_1.pcm";"17";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Israel_Super_Cup_0.pcm";"23";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Governor_General_s_Awards_0.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Major_League_Baseball_season_8.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_New_York_Yankees_season_1.pcm";"10";"9";"90";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_FIFA_World_Youth_Championship_5.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_FIFA_World_Youth_Championship_2.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_French_Open___Women_s_Singles_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_I_Cross_Country_Championships_2.pcm";"3";"10";"30";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_CONCACAF_Championship_0.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Open_Championship_0.pcm";"10";"8";"80";"0";"0.0";"8";"88.88888888888889";"5";"true";"0"
"1981_National_Panasonic_Series_1.pcm";"6";"3";"18";"0";"0.0";"5";"100.0";"2";"true";"0"
"1981_IIHF_European_U18_Championship_4.pcm";"7";"4";"28";"4";"14.285714285714286";"6";"100.0";"1";"false";"0"
"1981_Irish_hunger_strike_0.pcm";"5";"10";"50";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_European_Women_s_Artistic_Gymnastics_Championships_0.pcm";"4";"4";"16";"2";"12.5";"2";"66.66666666666667";"0";"false";"0"
"1981_Houston_Astros_season_3.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_ICF_Canoe_Sprint_World_Championships_3.pcm";"6";"12";"72";"0";"0.0";"5";"100.0";"4";"true";"0"
"1981_Cleveland_Indians_season_2.pcm";"12";"13";"156";"0";"0.0";"11";"100.0";"11";"true";"0"
"1981_European_Cup_Winners__Cup_Final_3.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Football_League_Cup_Final_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Canada_Cup_1.pcm";"7";"10";"70";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_Dutch_Grand_Prix_0.pcm";"6";"30";"180";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_NFL_draft_1.pcm";"5";"29";"145";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Copa_Per__1.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Irish_hunger_strike_1.pcm";"6";"13";"78";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Major_League_Baseball_season_7.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_Copa_Libertadores_4.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_IAAF_World_Cup_2.pcm";"7";"14";"98";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_LFF_Lyga_0.pcm";"9";"18";"162";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_NFL_draft_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_ICF_Canoe_Sprint_World_Championships_2.pcm";"5";"3";"15";"3";"20.0";"4";"100.0";"0";"false";"0"
"1981_European_Judo_Championships_3.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_FAMAS_Awards_0.pcm";"2";"15";"30";"2";"6.666666666666667";"1";"100.0";"0";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_6.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Centennial_Cup_0.pcm";"7";"3";"21";"0";"0.0";"6";"100.0";"2";"true";"0"
"1981_Houston_Astros_season_6.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NFL_draft_13.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Meath_Intermediate_Football_Championship_1.pcm";"9";"7";"63";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_PBA_season_0.pcm";"5";"10";"50";"0";"0.0";"4";"100.0";"3";"true";"0"
"1981_RTHK_Top_10_Gold_Songs_Awards_0.pcm";"4";"10";"40";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Mestaruussarja_3.pcm";"9";"8";"72";"0";"0.0";"7";"87.5";"6";"true";"0"
"1981_NCAA_Men_s_Division_II_Basketball_Tournament_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Labatt_Brier_0.pcm";"8";"2";"16";"0";"0.0";"7";"100.0";"0";"false";"0"
"1981_New_York_Giants_season_1.pcm";"5";"2";"10";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Monaco_Grand_Prix_Formula_Three_0.pcm";"5";"20";"100";"9";"9.0";"2";"50.0";"1";"false";"0"
"1981_Laurence_Olivier_Awards_0.pcm";"24";"1";"24";"0";"0.0";"23";"100.0";"0";"false";"0"
"1981_FINA_Men_s_Water_Polo_World_Cup_2.pcm";"9";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Jordan_League_0.pcm";"10";"10";"100";"7";"7.0";"8";"88.88888888888889";"7";"true";"0"
"1981_Brazilian_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Miami_Hurricanes_football_team_4.pcm";"4";"3";"12";"3";"25.0";"3";"100.0";"2";"true";"0"
"1981_Labatt_Brier_1.pcm";"2";"1";"2";"1";"50.0";"1";"100.0";"0";"false";"0"
"1981_European_Aquatics_Championships_4.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_IAAF_World_Cross_Country_Championships___Senior_men_s_race_0.pcm";"4";"238";"952";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_FIBA_Europe_Under-16_Championship_3.pcm";"2";"12";"24";"3";"12.5";"0";"0.0";"0";"false";"0"
"1981_Buffalo_Bills_season_0.pcm";"5";"12";"60";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_Campeonato_Brasileiro_S_rie_C_1.pcm";"4";"9";"36";"0";"0.0";"3";"100.0";"3";"true";"0"
"1981_Budweiser_NASCAR_400_1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_FIBA_Europe_Under-16_Championship_1.pcm";"7";"6";"42";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_European_Aquatics_Championships_2.pcm";"4";"13";"52";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Davis_Cup_0.pcm";"4";"3";"12";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Los_Angeles_Rams_season_0.pcm";"6";"16";"96";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Meath_Senior_Football_Championship_1.pcm";"9";"7";"63";"0";"0.0";"6";"75.0";"5";"true";"0"
"1981_Philadelphia_Phillies_season_8.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Milwaukee_Brewers_season_4.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Philadelphia_Eagles_season_14.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_NCAA_Division_I_Cross_Country_Championships_1.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_NFL_draft_3.pcm";"5";"27";"135";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_German_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Copa_Libertadores_Finals_1.pcm";"22";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_5.pcm";"5";"9";"45";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Aquatics_Championships_6.pcm";"4";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Division_1__Senegal__1.pcm";"1";"3";"3";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_I-A_football_season_0.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_California_Angels_season_1.pcm";"2";"7";"14";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Athletics_Junior_Championships_0.pcm";"7";"21";"147";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_North_American_Soccer_League_season_5.pcm";"4";"11";"44";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_College_Baseball_All-America_Team_1.pcm";"6";"18";"108";"11";"10.185185185185185";"4";"80.0";"0";"false";"0"
"1981_ICF_Canoe_Sprint_World_Championships_1.pcm";"5";"9";"45";"9";"20.0";"4";"100.0";"0";"false";"0"
"1981_NBA_draft_1.pcm";"7";"46";"322";"0";"0.0";"5";"83.33333333333333";"1";"false";"0"
"1981_Japanese_Regional_Leagues_2.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_New_York_Yankees_season_3.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_IAAF_World_Race_Walking_Cup_3.pcm";"3";"15";"45";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Preakness_Stakes_1.pcm";"9";"13";"117";"9";"7.6923076923076925";"6";"75.0";"1";"false";"0"
"1981_FA_Cup_Final_0.pcm";"22";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Oakland_Raiders_season_1.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NHL_Entry_Draft_0.pcm";"6";"21";"126";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_Philadelphia_Phillies_season_6.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Miami_Hurricanes_football_team_2.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_15.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Mr._Olympia_0.pcm";"6";"17";"102";"40";"39.21568627450981";"3";"60.0";"1";"false";"0"
