The following table compares general and technical features of [[Nikon#Digital single lens reflex cameras|Nikon DSLR]] [[Digital Camera|cameras]].

Key:
* Only effective megapixels are noted
* Continuous shooting speed is maximum available at full resolution, using the stock body only (no detachable battery grip)
* Weight of camera is body only
* Dimensions are expressed in the form of width × height × depth and have been rounded up
* All cameras in the following table use the [[Nikon F-mount]]

{| class="wikitable sortable" style="text-align: center; font-size: 85%; width: auto;"
|-
! Model
! [[Image processing engine|Image processor]]
! [[Image sensor format|Sensor format]]
! [[Image sensor|Sensor]] type
! Sensor manufacturer
! [[Megapixel]]s
! [[Autofocus|Focus]] points
! [[Light meter|Metering]] pixels
! [[Viewfinder]] coverage
! [[Viewfinder]] magnification
! [[Film speed|ISO]] min (expanded)
! [[Film speed|ISO]] min
! [[Film speed|ISO]] max
! [[Film speed|ISO]] max (expanded)
! [[LCD monitor]]
! [[Storage media]]
! [[Live view]]
! Movie mode
! Top [[Burst mode (photography)|continuous shooting]] speed (frames/sec)
! Weight (g)
! Dimensions (mm)
! Release Date
! Wifi
! GPS
|-
|[[Nikon D3X|D3X]]
| [[EXPEED]]
| [[Full-frame digital SLR|Full-frame]]
| [[CMOS sensor|CMOS]]
| [[Sony]]
| 24.5
| 51
| 1005
| 100%
| 0.7x
| 50
| 100
| 1600
| 6400
| 3.0" 921k dots
| [[CompactFlash|CF]], [[MicroDrive]] (x2)
| Yes
| No
| 5
| 1220
| 160 × 157 × 88
| 2008 4Q
| -
| -
|-
|[[Nikon D2Xs|D2Xs]]
| -
| [[APS-C]]
| [[CMOS sensor|CMOS]]
| [[Sony]]
| 12.4
| 11
| 1005
| 100%
| 0.86x
| 100
| 100
| 800
| 3200
| 2.5" 230k dots
| CF, MicroDrive
| No
| No
| 5
| 1070
| 158 × 150 × 86
| 2006 2Q
| -
| -
|-
|[[Nikon D2X|D2X]]
| -
| [[APS-C]]
| [[CMOS sensor|CMOS]]
| [[Sony]]
| 12.4
| 11
| 1005
| 100%
| 0.86x
| 100
| 100
| 800
| 800
| 2.5" 235k dots
| CF, MicroDrive
| No
| No
| 5
| 1070
| 158 × 150 × 86
| 2004 3Q
| -
| -
|-
|[[Nikon D1X|D1X]]
| -
| [[APS-C]]
| [[Charge-coupled device|CCD]]
| [[Sony]]
| 5.3
| 5
| 1005
| 96%
| 0.8x
| 125
| 125
| 800
| 800
| 2.0" 130k dots
| CF, MicroDrive
| No
| No
| 9
| 1100
| 157 × 153 × 85
| 2001 1Q
| -
| -
|-
|[[Nikon D1|D1]]
| -
| [[APS-C]]
| [[Charge-coupled device|CCD]]
| [[Sony]]
| 2.66
| 5
| 1005
| 96%
| 0.8x
| 200
| 200
| 1600
| 1600
| 2.0" 114k dots
| CF
| No
| No
| 4.5
| 1100
| 157 × 153 × 86
| 1999 2Q
| -
| -
|-
|[[Nikon D4S|D4S]]
| [[EXPEED#Expeed 4|EXPEED 4]]
| [[Full-frame digital SLR|Full-frame]]
| [[CMOS sensor|CMOS]]
| [[Nikon]]
| 16.2
| 51
| 91000
| 100%
| 0.7x
| 50
| 100
| 12800
| 409600
| 3.2" 921k dots
| CF, [[XQD card|XQD]]
| Yes
| Yes
| 10
| 1180
| 160 × 157 × 91
| 2014 1Q
| -
| -
|-
|[[Nikon D4|D4]]
| [[EXPEED#Expeed 3|EXPEED 3]]
| [[Full-frame digital SLR|Full-frame]]
| [[CMOS sensor|CMOS]]
| [[Nikon]]
| 16.2
| 51
| 91000
| 100%
| 0.7x
| 50
| 100
| 12800
| 204800
| 3.2" 921k dots
| CF, [[XQD card|XQD]]
| Yes
| Yes
| 10
| 1180
| 160 × 157 × 91
| 2012 1Q
| -
| -
|-
|[[Nikon D3S|D3S]]
| [[EXPEED#Expeed|EXPEED]]
| [[Full-frame digital SLR|Full-frame]]
| [[CMOS sensor|CMOS]]
| [[Nikon]]
| 12.1
| 51
| 1005
| 100%
| 0.7x
| 100
| 200
| 12800
| 102400
| 3.0" 921k dots
| CF (x2)
| Yes
| Yes
| 9
| 1240
| 160 × 157 × 88
| 2009 4Q
| -
| -
|-
|[[Nikon D3|D3]]
| [[EXPEED#Expeed|EXPEED]]
| [[Full-frame digital SLR|Full-frame]]
| [[CMOS sensor|CMOS]]
| [[Nikon]]
| 12.1
| 51
| 1005
| 100%
| 0.7x
| 100
| 200
| 6400
| 25600
| 3.0" 921k dots
| CF, MicroDrive (x2)
| Yes
| No
| 9
| 1240
| 160 × 157 × 88
| 2007 3Q
| -
| -
|-
|[[Nikon D2Hs|D2Hs]]
| -
| [[APS-C]]
| [[JFET]]-[[LBCAST]]
| [[Nikon]]
| 4.1
| 11
| 1005
| 100%
| 0.86x
| 200
| 200
| 1600
| 6400
| 2.5" 232k dots
| CF, MicroDrive
| No
| No
| 8
| 1070
| 158 × 150 × 86
| 2005 1Q
| -
| -
|-
|[[Nikon D2H|D2H]]
| -
| [[APS-C]]
| [[JFET]]-[[LBCAST]]
| [[Nikon]]
| 4.1
| 11
| 1005
| 100%
| 0.86x
| 200
| 200
| 1600
| 1600
| 2.5" 211k dots
| CF, MicroDrive
| No
| No
| 9
| 1070
| 158 × 150 × 86
| 2003 3Q
| -
| -
|-
|[[Nikon D1H|D1H]]
| -
| [[APS-C]]
| [[Charge-coupled device|CCD]]
| [[Sony]]
| 2.7
| 5
| 1005
| 96%
| 0.8x
| 200
| 200
| 1600
| 1600
| 2.0" 130k dots
| CF, MicroDrive
| No
| No
| 5
| 1100
| 157 × 153 × 86
| 2001 1Q
| -
| -
|-
