"","Compact","Consumer","Professional"
"Desktop","Mac Mini

Entry-level desktop that ships without keyboard, mouse, or monitor; uses Intel Core i5 or Intel Core i7 processors","iMac

All-in-one available in 21.5"" and 27"" models; uses Intel Core i5 or Intel Core i7 processors","Mac Pro

Customizable workstation desktop; uses Intel Xeon processors"
"Portable
(MacBook)","MacBook Air 

11.6"" and 13.3"" models; uses Intel Core i5 or Intel Core i7 processors","MacBook Air 

11.6"" and 13.3"" models; uses Intel Core i5 or Intel Core i7 processors","MacBook Pro

13.3"" and 15.4"" models; uses Intel Core i5 or Intel Core i7 processors"
"Server","Mac Mini Server

An additional Mac Mini configuration that ships with Mac OS X Server installed.","Mac Mini Server

An additional Mac Mini configuration that ships with Mac OS X Server installed.","Mac Mini Server

An additional Mac Mini configuration that ships with Mac OS X Server installed."
"Model","Processor","Memory","FSB","Storage","RPM","Graphics","VRAM","Display resolution","MSRP"
"Mac Mini","2.3 GHz Intel Core i5","2 GB","TBD MHz","500 GB HDD","5400","Intel HD Graphics 3000","288 MB Shared","N/A","$599 / €599 / £529"
"Mac Mini server","2.0 GHz Intel Core i7","4 GB","1066 MHz","500 + 500 GB (1 TB) HDDs","7200","Intel HD Graphics 3000","288 MB Shared","N/A","$899 / €1149 / £929"
"iMac 21.5 inch normal specs","2.5 GHz Core i5","6 GB","2.5GT/s","500 GB HDD","7200","ATI Radeon HD 6750m","512 MB","1920 × 1080","$1199 / €1099/ £949"
"iMac 21.5 inch higher specs","2.7 GHz Core i5","6 GB","2.7GT/s","1 TB HDD","7200","ATI Radeon HD 6770m","512 MB","1920 × 1080","$1499 / €1349 / £1199"
"iMac 27 inch normal specs","3.2 GHz Core i3","4 GB","2.5GT/s","1 TB HDD","7200","ATI Radeon HD 5670m","512 MB","2560 × 1440","$1699 / €1499 / £1349"
"iMac 27 inch higher specs","2.8 GHz Core i5","4 GB","2.5GT/s","1 TB HDD","7200","ATI Radeon HD 5750m","1 GB","2560 × 1440","$1999 / €1799 / £1599"
"Mac Pro Quad-Core","2.8 GHz Quad-core Xeon 3500","3 GB","4.8 GT/s","1 TB HDD","7200","ATI Radeon HD 5770","1 GB","N/A","$2499 / €2399 / £1999"
"Mac Pro 8-Core","Two 2.4 GHz Quad-core Xeon 5600","6 GB","5.86 GT/s","1 TB HDD","7200","ATI Radeon HD 5770","1 GB","N/A","$3499 / €3399 / £2799"
"Mac Pro 12-Core","Two 2.66 GHz 6-core Xeon 5600","6 GB","6.4 GT/s","1 TB HDD","7200","ATI Radeon HD 5770","1 GB","N/A","$4999 / €4899 / £3999"
"Model","Processor","Memory","FSB","Storage","RPM","Graphics","VRAM","Display resolution","MSRP"
