{{refimprove|date=May 2014}}
'''Alcopop''' (or '''cooler''' in [[Canadian English]] or '''spirit cooler''' in [[South Africa]]) is a colloquial term describing certain flavored [[alcoholic beverage]]s, including:
# [[malt beverage]]s to which various fruit [[juice]]s or other flavorings have been added
# beverages containing wine to which ingredients such as fruit juice or other flavorings have been added ([[wine cooler]]s)
# beverages containing distilled alcohol and added ingredients such as fruit juices or other flavorings<ref>[http://www.ilga.gov/legislation/fulltext.asp?DocName=&SessionId=51&GA=95&DocTypeId=SB&DocNum=1625&GAID=9&LegID=29771&SpecSess=&Session= Illinois General Assembly 1977]</ref>

== Beer-based ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"| Name
! rowspan="2"| Creator
! colspan="5"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! US
! Australia
! UK
|-
! {{rh}} | [[3sum_malt_beverage|3sum]]
| United Brands Company
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
|-
! {{rh}} | Country Coolers
| [[Jack Daniel's|Jack Daniels]] ([[Brown-Forman Corporation|Brown-Forman]])
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[Four (energy drink)|Four]]
| Phusion Projects Inc.
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Jeremiah Weed]]
| [[Diageo]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Joose]]
| United Brands Company
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Sparks (drink)|Sparks]]
| [[Miller Brewing]]
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[White Mountain Cooler]]
| [[Stroh Brewery Company]]
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[Zima (drink)|Zima XXX]]
| [[Coors Brewing Company]]
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
|-
! {{rh}} | [[Tilt (drink)|Tilt]]
| [[Anheuser-Busch]]
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
|-
|}

== Bourbon whiskey-based ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"| Name
! rowspan="2"| Creator
! colspan="7"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Ginger Ale]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! [[Apple Juice]]
! US
! Australia
! UK
|-
! {{rh}} | [[Jack Daniel's|Jack Daniels]]
| [[Jack Daniel's|Jack Daniels]]
| {{yes}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{yes}}
| {{yes}}
|-
! {{rh}} | [[Jim Beam]]
| [[Jim Beam]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{yes}}
|-
! {{rh}} | [[Wild Turkey (bourbon)|Wild Turkey]]
| [[Wild Turkey (bourbon)|Wild Turkey]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
|-
|}

== Rum-based ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"| Name
! rowspan="2"| Creator
! colspan="6"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Ginger Ale]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! US
! Australia
! UK
|-
! {{rh}} | [[Bacardi Breezer]]
| [[Bacardi]]
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Bacardi & X
| [[Bacardi]]
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Bundaberg & X
| [[Bundaberg Rum]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
! {{rh}} | Jewel Isle Rum Punch
| Jewel Isle Productions
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Red Square
| Halewood International
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | UDL
| UDL
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
|}

== Scotch whisky-based ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"| Name
! rowspan="2"| Creator
! colspan="6"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Ginger Ale]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! US
! Australia
! UK
|-
! {{rh}} | [[Black Douglas]]
| [[Black Douglas]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[Johnnie Walker]]
| [[Johnnie Walker]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
! {{rh}} | UDL
| UDL
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
|}

== Vodka-based ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"| Name
! rowspan="2"| Creator
! colspan="6"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Ginger Ale]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! US
! Australia
! UK
|-
! {{rh}} | [[Hooper's Hooch]]
| [[Bass Brewery]]
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Kiss Mix]]
| [[Kiss Mix Drinks Company]]
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Lemon Ruski
| [[Stolichnaya]]
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| ?
| {{no}}
|-
! {{rh}} | Mike's Hard Lemonade
| [[Mike's Hard Lemonade |Mike's Hard Lemonade Co]]
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
|-
! {{rh}} | Pulse
| Independent Distillers
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| ?
| {{no}}
|-
! {{rh}} | Red Square
| Halewood International
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Rev (drink)|Rev]]
| [[Bacardi]] Canada Ltd.
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[Smirnoff Ice]]
| Smirnoff
| {{yes}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{yes}}
| {{yes}}
| {{yes}}
| {{no}}
|-
! {{rh}} | UDL
| UDL
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
! {{rh}} | [[Vodka Cruiser]]
| Independent Distillers
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| ?
| {{no}}
|-
! {{rh}} | Vodka Kick
| Global Brands
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Vodka Mudshake
| Independent Distillers
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
|-
! {{rh}} | TVX
| ICB Brands 
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Woody's
| Beverage Brands
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-

|}

== Other ==
{| border="1" cellpadding="1" cellspacing="0" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: 100%;"
|-style="background: #ececec;"
! style="width:12em" rowspan="2"|
! rowspan="2"| Creator
! rowspan="2"| Base
! colspan="6"| Sold mixed with
! colspan="3"| Sold in
! rowspan="2"| D/C*
|-style="background: #ececec;"
! [[Cola]]
! [[Ginger Ale]]
! [[Lemonade]]
! [[Citrus]]
! [[Milk]]
! [[Stimulant]]
! US
! Australia
! UK
|-
! {{rh}} | [[Canadian Club]]
| [[Canadian Club]]
| [[Rye whiskey]]
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| ?
| {{no}}
|-
! {{rh}} | [[Cult Shaker]]
| Cult Energy
| [[Cider]]
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | Gordons Gin and Tonic
| [[Gordon's_Gin|Gordons]]
| [[Gin]]
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
|-
! {{rh}} | [[Metz (drink)|Metz]]
| [[Bacardi]]
| [[Schnapps]]
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
|-
! {{rh}} | Red Square
| Halewood International
| [[Schnapps]]
| {{no}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{yes}}
| {{no}}
| {{yes}}
| {{no}}
|-
! {{rh}} | UDL
| UDL
| [[Ouzo]]
| {{yes}}
| {{yes}}
| {{yes}}
| {{no}}
| {{no}}
| {{no}}
| {{no}}
| {{yes}}
| {{no}}
| {{no}}
|-
|}


* D/C = Discontinued

==See also==
* [[Alcopop]]

==References==
{{reflist}}

[[Category:Alcopop]]
[[Category:Brand name alcohol products]]
[[Category:Premixed alcoholic beverages]]
