<table class="metadata plainlinks ambox ambox-content ambox-multiple_issues compact-ambox" role="presentation"><tr><td class="mbox-image"><div style="width:52px;">[[File:Ambox content.png|40x40px|link=|alt=]]</div></td><td class="mbox-text"><span class="mbox-text-span"><table class="collapsible  " style="width:95%; background:transparent;">
<tr><th style="text-align:left; padding:0.2em 2px 0.2em 0;"> This article has multiple issues. <span style="font-weight: normal;">Please help '''[//en.wikipedia.org/w/index.php?title=Special:ExpandTemplates&action=edit improve it]''' or discuss these issues on the '''[[|talk page]]'''.</span></th></tr>
<tr><td><table class="metadata plainlinks ambox ambox-content ambox-Primary_sources" role="presentation"><tr><td class="mbox-image"><div style="width:52px;">[[file:Question book-new.svg|50x40px]]</div></td><td class="mbox-text"><span class="mbox-text-span">This article '''relies too much on [[Wikipedia:Verifiability|references]] to [[Wikipedia:No original research#Primary, secondary and tertiary sources|primary sources]]'''.<span class="hide-when-compact"> Please improve this article by adding [[Wikipedia:No original research#Primary, secondary and tertiary sources|secondary or tertiary sources]].</span>  <small>''(January 2010)''</small><span class="hide-when-compact"></span></span></td></tr></table><table class="metadata plainlinks ambox ambox-content ambox-Notability" role="presentation"><tr><td class="mbox-image"><div style="width:52px;">[[File:Ambox content.png|40x40px|link=|alt=]]</div></td><td class="mbox-text"><span class="mbox-text-span">The topic of this article '''may not meet Wikipedia's [[Wikipedia:Notability|general notability guideline]]'''.<span class="hide-when-compact"> Please help to establish notability by adding [[Wikipedia:Identifying reliable sources|reliable, secondary sources]] about the topic. If notability cannot be established, the article is likely to be [[Wikipedia:Merge|merged]], [[Wikipedia:Redirect|redirected]], or [[Wikipedia:Deletion policy|deleted]].<br /><small><span class="plainlinks">''Find sources:''&nbsp;[//www.google.com/search?as_eq=wikipedia&q=%22ExpandTemplates%22&num=50 "ExpandTemplates"]&nbsp;–&nbsp;[//www.google.com/search?q=%22ExpandTemplates%22&tbm=nws news] '''·''' [//www.google.com/search?&q=%22ExpandTemplates%22+site:news.google.com/newspapers&source=newspapers newspapers] '''·''' [//www.google.com/search?tbs=bks:1&q=%22ExpandTemplates%22 books] '''·''' [//scholar.google.com/scholar?q=%22ExpandTemplates%22 scholar] '''·''' [http://www.jstor.org/action/doBasicSearch?Query=%22ExpandTemplates%22&acc=on&wc=on JSTOR] '''·''' [//www.google.com/images?safe=off&tbm=isch&tbs=sur:fmc&q=%22ExpandTemplates%22+-site:wikipedia.org+-site:wikimedia.org free images]</span></small></span>  <small>''(January 2010)''</small><span class="hide-when-compact"></span></span></td></tr></table>
</td></tr></table><span class="hide-when-compact"></span><span class="hide-when-compact"></span></span></td></tr></table>
{| class="wikitable sortable" style="font-size: 85%; border: gray solid 1px; border-collapse: collapse; text-align: center; width: auto;" -style="background: #ececec;"
|-
|
! Real Pro Systems
! EListit 
! [[Zillow]]
! [[Trulia]]
! [[Redfin]]
! Househappy
! Market leader 
! Estately 
! [[ZipRealty]]
|-
! Founded
| 2003
| 2005
| 2005
| 2005
| 2002
| 2011
| 2005
| 2006
| 1999
|-
! Investors
| N/A
| N/A
| [[Benchmark Capital]]<br />Technology Crossover Ventures<br /> PAR Capital Management<br /> [[Legg Mason|Legg Mason, Inc.]]
| Sarofim Fayez and Co.<br /> Kevin Hartz <br /> [[Accel Partners]]<br /> Thorner Ventures <br /> [[Sequoia Capital]]
| [[Madrona Venture Group]] <br /> BEV Capital, <br />Vulcan Capital,<br /> The Hillman Company<br />[[Draper Fisher Jurvetson]]<br />[[Greylock Partners]]‘’
|Angel Funding<br />Jeff Greenberg
| Angel funding
| Angel funding
| N/A
|-
! Funding
| N/A
| N/A
| $87M
| $32.8M
| $46.8M
| Seed $1M<br />Series A $1.5M
| N/A
| $450K
| N/A
|-
! CEO
| Caine O'Brien
| Greg Pool
| Spencer Rascoff
| Pete Flint
| [[Glenn Kelman]]
| Kevin McCloskey
| Ian Morris
| Galen Ward
| Patrick Lashinsky
|-
! Based In
| [[Eugene, Oregon]]
| [[San Francisco|San Francisco, California]]
| [[Seattle|Seattle, Washington]]
| [[San Francisco|San Francisco, California]]
| [[Seattle|Seattle, Washington]]
| [[Portland, Oregon]]
| [[Kirkland, Washington]]
| [[Seattle|Seattle, Washington]]
| [[Emeryville, California]]
|-
! Access to [[Multiple Listing Service|MLS]] data
| Yes
| No 
| No 
| No
| Yes
| Yes
| Yes
| Yes
| Yes
|-
! Monthly Unique Visitors 
| 
| 8.2M 
| 4.2M
| 6.1M
| 1.8M
|
| 0.9M
| 126K
| 1.6M
|-
! In House Agents
| No
| No
| No
| No
| Yes
| No
| Yes
| Yes
| Yes
|-
! Map Search
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
|-
! Forum<br />User Generated Contents
| No
| Yes
| Yes
| Yes
| Yes
| No
| No
| No
| No
|-
! Street View
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
|-
! [[Demographic]] Information
| Yes
| Yes
| Yes
| Yes
| Yes
| No
| Yes
| No
| Yes
|-
! Educational Sections<br />Real Estate Tips
| Yes
| No
| Yes
| Yes
| Yes
| Yes
| Yes
| No
| Yes
|-
! Business Model
| Realtor Business Solutions
| Advertising
| Advertising
| Advertising
| Discounted [[Real estate broker|Brokerage]]
| Global Real Estate Search Portal
| [[Real estate broker|Brokerage]]<br />Agent finding service
| [[Real estate broker|Brokerage]]<br />Agent finding service
| Discounted [[Real estate broker|Brokerage]]
|- class="sortbottom"
| 
! Real Pro Systems
! Elistit
! [[Zillow]]
! [[Trulia]]
! [[Redfin]]
! Househappy
! Market leader
! Estately
! [[ZipRealty]]
|}

== References ==
<div class="reflist " style=" list-style-type: decimal;">
<references group=""></references></div>

== External links==
* [http://www.usatoday.com/tech/webguide/2008-06-17-redfin-online-home-buyers_n.htm "Online Start-Up Redfin Saves Home Buyers Money"], USA TODAY, June 18, 2008
* [http://money.cnn.com/galleries/2007/fortune/0704/gallery.fortune_innovators.fortune/10.html CNN Money]

[[Category:Real estate]]
[[Category:Online real estate databases]]
