{| class="wikitable"
|+ 
|-
|
! Active
! Full-
featured free trial period
! Graphical editor?
! Intellisense/
Autocompletion (using schema.xsd for text)
! Linux
! Mac OS X
! Price for commercial version (exc. VAT)
! Software license
! Syntax highlighting for (XML, XSD, XSL, XSLT, ...)
! Tag Folding
! Textual editor?
! Tree View editor?
! Type
! Version
! WYSIWYG editors?
! Windows
! XML Schema Editor?
|-
! Adobe FrameMaker
| Yes
| Yes
| Yes
| Yes
| No
| No
| $999
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Standalone
| 12.0 (2014)
| Yes
| Yes
| ?
|-
! Arbortext Editor
| Yes
| Yes
| Yes
| Yes
| No
| No
| £515.00
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Standalone
| 6.0
| Yes
| Yes
| ?
|-
! BeyondXML
| Yes
| Yes
| Yes
| Yes
| No
| No
| Starts at US$250
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Standalone
| 1.1.18.0 (2014)
| Yes
| Yes
| Yes
|-
! CAM: Content Assembly Mechanism
| Yes
| N/A
| Yes
| No
| Yes
| Yes
| N/A
| Open Source
| No
| Yes
| Yes
| Yes
| Standalone
| 3.1 (2014)
| Yes
| Yes
| ?
|-
! Doctored.js
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| ?
| GNU GPL
| Yes
| Yes
| Yes
| Yes
| Web-app
| 2014
| Yes
| Yes
| ?
|-
! EditiX XML Editor
| Yes
| Yes
| Yes
| Yes
| Yes
| Yes
| $79
| Proprietary
| Yes
| Yes
| Yes
| ?
| Standalone
| 2014
| Yes
| Yes
| ?
|-
! Essential XML Editor
| Yes
| No
| No
| No
| No
| No
| DTD validation only: free; plugin support for Relax NG and Schema: 8.40 Euro
| Proprietary (old version open source)
| Yes
| No
| Yes
| ?
| Standalone
| 1.6.4
| No
| Yes
| ?
|-
! FOXE: Firstobject XML Editor
| ?
| N/A
| Yes
| No
| No
| No
| N/A
| Proprietary
| Yes
| Yes
| Yes
| Limited
| Standalone
| 2011
| Yes
| Yes
| ?
|-
! FontoXML
| Yes
| N/A
| Yes
| Yes
| Yes
| Yes
| €249/$339 per named user
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Web-app
| 2.1
| Yes
| Yes
| ?
|-
! Jaxe
| Yes
| N/A
| Yes
| No
| Yes
| Yes
| N/A
| GNU GPL
| No
| ?
| No
| Yes
| Standalone
| 3.5 (2013)
| No
| Yes
| ?
|-
! Jedit XML Plugin
| Yes
| ?
| No
| ?
| Yes
| Yes
| ?
| GNU GPL
| Yes
| Yes
| Yes
| ?
| Plugin
| 2.8.3 (2012)
| No
| Yes
| ?
|-
! Liquid XML Studio
| Yes
| Yes
| Yes
| Yes
| No
| No
| Starts at US$99 + Educational Discounts
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Standalone + Visual Studio Plugin
| 12.0.3 (2014)
| Yes
| Yes
| Yes
|-
! MadCap Flare
| Yes
| Yes
| Yes
| Yes
| No
| No
| Full Version Starts at $999. Subscription Starts at $67.00/Month. Upgrade Starts at $499.
| Proprietary
| Yes
| Yes
| Yes
| Yes
| Standalone
| 10.0.1 (2014)
| Yes
| Yes
| ?
|-
